time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.10080245910540857,0.027767830407061957,11.905835253243804,6.268736574733429,0.04737235417590391,0.0,-0.27375915209330615,0.013402514497648892,3.1901561721698135,-0.06478029582033727,0.08957293936320432,0.0,516.4760355186046,516.6199723561031,515.9735957821974,516.0690888476188
1.2600000000000007,-0.11834068475369805,0.028223317557168785,12.102560079205029,6.264799739780409,0.052601367021865464,0.0,-0.3114255221672387,0.001345382340924268,3.3667913780070333,-0.06733469948297895,0.0818055034643648,0.0,470.707151752512,470.11146793562614,470.1796312095947,469.9787559015783
1.3200000000000007,-0.13806314783958715,0.027933767750358662,12.306252244923543,6.260794481947702,0.05746346370235056,0.0,-0.3464479329395346,-0.011377276427495194,3.4227409634100914,-0.06561861061920057,0.07944852389296549,0.0,434.69571270083765,434.5036140683528,433.5127783309733,433.65351161075927
1.3800000000000008,-0.15997290706847286,0.02680705065331656,12.513159048467374,6.256948495731759,0.062354031805701204,0.0,-0.38432689048194085,-0.02654415033498216,3.473952945911434,-0.06122440617328226,0.08533965314008196,0.0,432.52588648415855,433.027324421563,433.07294761006057,433.4392855367545
1.4400000000000008,-0.1842215959130555,0.0247098428231719,12.722669584019894,6.25304387970812,0.06764074390162556,0.0,-0.4244382012311461,-0.043707660204690475,3.509570859144409,-0.07417547932950974,0.09314499482856907,0.0,427.9140880127793,428.5847878391029,429.08982772375606,427.98553413425566
1.5000000000000009,-0.21105224557160754,0.02147495677990533,12.935368103601194,6.249020424115237,0.07428774943405703,0.0,-0.4705124592185143,-0.06452402699666536,3.580090860508857,-0.0556791199128116,0.13288020233345604,0.0,438.2065639693511,441.5075718284552,439.39631810849056,440.9235565363328
1.560000000000001,-0.24105711089071624,0.016791449015105563,13.155851647629564,6.2457595040575775,0.08217569131861335,0.0,-0.5305166197271565,-0.09194808781802138,3.7686520826665975,-0.05181329888540412,0.12847837486459115,0.0,476.9197801211699,476.5980207680244,476.52838331750695,476.8220615569042
1.620000000000001,-0.2741333050723694,0.010710955152431407,13.379134973107377,6.242696499986248,0.0901206190891779,0.0,-0.5726238477217378,-0.110970028024271,3.674356793794872,-0.04956623783963743,0.13930495575647614,0.0,385.7014958350153,386.74164102854564,386.3603078187929,386.5700352237223
1.680000000000001,-0.31041852986396334,0.0031935817262195468,13.602859174965863,6.239601315384245,0.09791472727529094,0.0,-0.6377024233869106,-0.13990268883940724,3.7826419175702193,-0.055966558889161654,0.09408772031141145,0.0,455.1263109548631,451.50647491755285,454.0711389237794,453.55570639055935
1.740000000000001,-0.35041793069528165,-0.005972604658965235,13.829610849372944,6.236125251755558,0.10328388400655886,0.0,-0.6960913536585291,-0.16592853110747718,3.775680849345403,-0.06219116803365458,0.0781814270778921,0.0,417.9028791013922,416.5211396979167,417.84494205591744,417.2993213834879
1.8000000000000012,-0.39468085996203195,-0.01706607876419329,14.062322221487346,6.2330044943302045,0.10773472360841119,0.0,-0.7798076954230794,-0.2042123318347528,3.9805563058572258,-0.036964953552536435,0.06466074515866133,0.0,485.28798223489986,484.27572838590635,481.57270156287296,483.47546332201665
1.8600000000000012,-0.4433031244117579,-0.03016822122358051,14.300271735336352,6.230703314271027,0.11140553962688937,0.0,-0.8412630945905796,-0.2327146244155543,3.9511185914764297,-0.04128380204433452,0.053111203872672076,0.0,412.3799334425942,411.36132854835387,411.717939690222,411.3347649109935
1.9200000000000013,-0.496059967271669,-0.045201030056643686,14.539872470184893,6.228289747225952,0.11486627188191001,0.0,-0.9176018552739449,-0.2686028803723953,4.035184620005751,-0.038191006146876476,0.06552630239340279,0.0,448.46306229615584,449.47266037444246,448.5036701082836,448.75399264521457
1.9800000000000013,-0.5537157085514776,-0.06255100672655232,14.786605555712054,6.22557071360273,0.11895976539536779,0.0,-1.0046372842572557,-0.3099618106678764,4.188579443331525,-0.06601514683690572,0.0731368192827327,0.0,470.72943581353036,471.32124075816677,471.7799456457563,469.6252556332443
2.0400000000000014,-0.6167433225408422,-0.0824760236872721,15.042980831232343,6.221551655519679,0.12339481818758191,0.0,-1.0967054012096278,-0.3546086990086145,4.35648556007232,-0.0689956467507729,0.07543416129013424,0.0,477.0380746399363,477.2173291173578,476.12479555289354,475.8936654190083
2.1000000000000014,-0.6849874491870706,-0.10496524947216675,15.306121792464397,6.217753650036796,0.12832400727439985,0.0,-1.1785307804676421,-0.3953895074620632,4.414511255801301,-0.05383035266809351,0.09300960093961448,0.0,444.60804933835664,446.0511788571684,443.0390100824645,444.2812805558526
2.1600000000000015,-0.7583690317631145,-0.1300353725483458,15.573692626251884,6.214226501312227,0.13428833177433308,0.0,-1.2680618511731183,-0.4405856502840249,4.503990560198375,-0.07120827860292153,0.10983039781143875,0.0,453.80760190386945,455.16406190585747,456.5686714538912,455.177505883651
2.2200000000000015,-0.8371609919440229,-0.15784595420516717,15.845954691136532,6.2101764136341195,0.14031728502061647,0.0,-1.3589320106907,-0.48680724833187733,4.57094332710951,-0.06096558497133594,0.06524012929170064,0.0,451.59610137426546,447.99222713915816,448.3252831929121,449.1534270369178
2.2800000000000016,-0.9214388630714694,-0.18846612245581754,16.121664775531695,6.2060898439078915,0.1437893068349405,0.0,-1.4506655648226263,-0.5342012039857755,4.619035444722553,-0.08888159595122895,0.03600736127865558,0.0,445.24203602928054,442.84580081140166,445.58078535755646,443.28861582173175
2.3400000000000016,-1.0112157799207637,-0.22197618041373293,16.39976905579415,6.2009858984010755,0.14561673028212763,0.0,-1.542077951679058,-0.583261898494924,4.650826306525559,-0.07836110944496036,0.01603435392834899,0.0,440.2873256862265,438.63184674398275,439.63989688831464,440.50475969522137
2.4000000000000017,-1.1070389291332692,-0.2588202238771027,16.683340167838676,6.195875909001188,0.14659372464666376,0.0,-1.6520546534126708,-0.6453429999705264,4.800754480929308,-0.10442769411160438,0.016776399032048632,0.0,478.24755305179815,478.3039644701912,476.5777299656728,474.575156452007
2.4600000000000017,-1.2092435160782888,-0.2993622325793944,16.97423918360784,6.189694895289412,0.14797797924265677,0.0,-1.7548435953245973,-0.7066413700437411,4.895291533199503,-0.10033699074875688,0.033365485786904646,0.0,461.8206665853266,463.1275011254983,460.9602343562674,461.27461749254655
2.520000000000002,-1.3171461964466873,-0.3433861263870879,17.2674140135448,6.184649716838429,0.14983521823632096,0.0,-1.8421061275964705,-0.7612781572527635,4.877113345507369,-0.06313522535944911,0.025633757671292442,0.0,427.97711881658444,427.3187920199277,424.75540089344776,427.92756010133115
2.580000000000002,-1.430352853723565,-0.3907888878295239,17.559688523313408,6.181158867421349,0.15134971064417968,0.0,-1.9316090651208833,-0.8191212129177262,4.865268025678149,-0.049765454647684115,0.024445443343820088,0.0,428.55373272767656,428.4528317918445,429.48984597544126,430.6199413988999
